# Date: 2025-12-31
# Run Type: vt2
# Speed: 5.5 mph
# VT1 Threshold: 86.0 L/min
# VT2 Threshold: 126.0 L/min
# Intervals: 15
# Interval Duration: 3.0 min
# Recovery Duration: 1.0 min
#
timestamp,elapsed_sec,VE,HR,phase,speed
2025-12-31T14:56:06.151577Z,2915.320,41,125,workout,7.8
2025-12-31T14:56:07.151577Z,2916.320,83,127,workout,7.8
2025-12-31T14:56:08.031577Z,2917.200,101,128,workout,7.8
2025-12-31T14:56:08.911577Z,2918.080,111,128,workout,7.8
2025-12-31T14:56:09.911577Z,2919.080,105,131,workout,7.8
2025-12-31T14:56:10.791577Z,2919.960,93,131,workout,7.8
2025-12-31T14:56:11.711577Z,2920.880,80,129,workout,7.8
2025-12-31T14:56:12.631577Z,2921.800,115,128,workout,7.8
2025-12-31T14:56:13.591577Z,2922.760,115,131,workout,7.8
2025-12-31T14:56:14.551577Z,2923.720,85,130,workout,7.8
2025-12-31T14:56:15.551577Z,2924.720,124,134,workout,7.8
2025-12-31T14:56:16.591577Z,2925.760,121,135,workout,7.8
2025-12-31T14:56:17.631577Z,2926.800,81,133,workout,7.8
2025-12-31T14:56:18.631577Z,2927.800,113,134,workout,7.8
2025-12-31T14:56:19.751577Z,2928.920,94,135,workout,7.8
2025-12-31T14:56:20.631577Z,2929.800,82,134,workout,7.8
2025-12-31T14:56:21.511577Z,2930.680,96,135,workout,7.8
2025-12-31T14:56:22.391577Z,2931.560,97,136,workout,7.8
2025-12-31T14:56:23.231577Z,2932.400,100,136,workout,7.8
2025-12-31T14:56:24.111577Z,2933.280,134,137,workout,7.8
2025-12-31T14:56:24.791577Z,2933.960,155,137,workout,7.8
2025-12-31T14:56:25.751577Z,2934.920,141,138,workout,7.8
2025-12-31T14:56:26.711577Z,2935.880,114,136,workout,7.8
2025-12-31T14:56:27.551577Z,2936.720,84,139,workout,7.8
2025-12-31T14:56:28.551577Z,2937.720,80,139,workout,7.8
2025-12-31T14:56:29.591577Z,2938.760,106,140,workout,7.8
2025-12-31T14:56:30.431577Z,2939.600,110,142,workout,7.8
2025-12-31T14:56:31.391577Z,2940.560,106,139,workout,7.8
2025-12-31T14:56:32.431577Z,2941.600,109,140,workout,7.8
2025-12-31T14:56:33.231577Z,2942.400,106,140,workout,7.8
2025-12-31T14:56:34.191577Z,2943.360,116,140,workout,7.8
2025-12-31T14:56:35.031577Z,2944.200,109,138,workout,7.8
2025-12-31T14:56:35.911577Z,2945.080,117,140,workout,7.8
2025-12-31T14:56:36.791577Z,2945.960,119,140,workout,7.8
2025-12-31T14:56:37.631577Z,2946.800,119,141,workout,7.8
2025-12-31T14:56:38.751577Z,2947.920,109,142,workout,7.8
2025-12-31T14:56:39.831577Z,2949.000,109,141,workout,7.8
2025-12-31T14:56:40.871577Z,2950.040,97,142,workout,7.8
2025-12-31T14:56:41.791577Z,2950.960,108,142,workout,7.8
2025-12-31T14:56:42.631577Z,2951.800,28,140,workout,7.8
2025-12-31T14:56:43.671577Z,2952.840,102,142,workout,7.8
2025-12-31T14:56:44.511577Z,2953.680,106,144,workout,7.8
2025-12-31T14:56:45.271577Z,2954.440,147,140,workout,7.8
2025-12-31T14:56:46.151577Z,2955.320,83,144,workout,7.8
2025-12-31T14:56:47.151577Z,2956.320,113,141,workout,7.8
2025-12-31T14:56:47.951577Z,2957.120,118,143,workout,7.8
2025-12-31T14:56:48.911577Z,2958.080,113,143,workout,7.8
2025-12-31T14:56:49.991577Z,2959.160,104,142,workout,7.8
2025-12-31T14:56:51.031577Z,2960.200,99,144,workout,7.8
2025-12-31T14:56:52.071577Z,2961.240,107,142,workout,7.8
2025-12-31T14:56:53.111577Z,2962.280,110,145,workout,7.8
2025-12-31T14:56:54.031577Z,2963.200,120,143,workout,7.8
2025-12-31T14:56:54.871577Z,2964.040,129,144,workout,7.8
2025-12-31T14:56:55.711577Z,2964.880,152,144,workout,7.8
2025-12-31T14:56:56.631577Z,2965.800,101,144,workout,7.8
2025-12-31T14:56:57.671577Z,2966.840,118,145,workout,7.8
2025-12-31T14:56:58.711577Z,2967.880,108,144,workout,7.8
2025-12-31T14:56:59.671577Z,2968.840,126,145,workout,7.8
2025-12-31T14:57:00.751577Z,2969.920,147,144,workout,7.8
2025-12-31T14:57:01.911577Z,2971.080,102,143,workout,7.8
2025-12-31T14:57:02.951577Z,2972.120,132,142,workout,7.8
2025-12-31T14:57:04.031577Z,2973.200,120,143,workout,7.8
2025-12-31T14:57:05.071577Z,2974.240,112,142,workout,7.8
2025-12-31T14:57:06.071577Z,2975.240,96,145,workout,7.8
2025-12-31T14:57:07.071577Z,2976.240,106,143,workout,7.8
2025-12-31T14:57:07.951577Z,2977.120,109,146,workout,7.8
2025-12-31T14:57:08.871577Z,2978.040,125,146,workout,7.8
2025-12-31T14:57:09.711577Z,2978.880,121,144,workout,7.8
2025-12-31T14:57:10.631577Z,2979.800,91,144,workout,7.8
2025-12-31T14:57:11.551577Z,2980.720,121,144,workout,7.8
2025-12-31T14:57:12.471577Z,2981.640,131,144,workout,7.8
2025-12-31T14:57:13.391577Z,2982.560,131,144,workout,7.8
2025-12-31T14:57:14.391577Z,2983.560,123,144,workout,7.8
2025-12-31T14:57:15.271577Z,2984.440,118,144,workout,7.8
2025-12-31T14:57:16.151577Z,2985.320,126,144,workout,7.8
2025-12-31T14:57:17.031577Z,2986.200,126,147,workout,7.8
2025-12-31T14:57:17.951577Z,2987.120,23,147,workout,7.8
2025-12-31T14:57:18.911577Z,2988.080,98,147,workout,7.8
2025-12-31T14:57:19.991577Z,2989.160,104,144,workout,7.8
2025-12-31T14:57:21.391577Z,2990.560,83,146,workout,7.8
2025-12-31T14:57:22.631577Z,2991.800,62,148,workout,7.8
2025-12-31T14:57:23.431577Z,2992.600,123,147,workout,7.8
2025-12-31T14:57:24.351577Z,2993.520,124,147,workout,7.8
2025-12-31T14:57:25.271577Z,2994.440,106,147,workout,7.8
2025-12-31T14:57:26.111577Z,2995.280,137,148,workout,7.8
2025-12-31T14:57:26.991577Z,2996.160,67,146,workout,7.8
2025-12-31T14:57:28.031577Z,2997.200,56,148,workout,7.8
2025-12-31T14:57:28.911577Z,2998.080,118,148,workout,7.8
2025-12-31T14:57:29.791577Z,2998.960,95,148,workout,7.8
2025-12-31T14:57:30.671577Z,2999.840,140,147,workout,7.8
2025-12-31T14:57:31.551577Z,3000.720,146,144,workout,7.8
2025-12-31T14:57:32.551577Z,3001.720,118,148,workout,7.8
2025-12-31T14:57:33.591577Z,3002.760,139,144,workout,7.8
2025-12-31T14:57:34.671577Z,3003.840,132,147,workout,7.8
2025-12-31T14:57:35.591577Z,3004.760,169,147,workout,7.8
2025-12-31T14:57:36.471577Z,3005.640,185,146,workout,7.8
2025-12-31T14:57:37.511577Z,3006.680,124,146,workout,7.8
2025-12-31T14:57:38.391577Z,3007.560,117,147,workout,7.8
2025-12-31T14:57:39.231577Z,3008.400,104,146,workout,7.8
2025-12-31T14:57:40.111577Z,3009.280,129,146,workout,7.8
2025-12-31T14:57:40.991577Z,3010.160,115,148,workout,7.8
2025-12-31T14:57:41.831577Z,3011.000,129,148,workout,7.8
2025-12-31T14:57:42.711577Z,3011.880,137,152,workout,7.8
2025-12-31T14:57:43.511577Z,3012.680,171,152,workout,7.8
2025-12-31T14:57:44.351577Z,3013.520,139,149,workout,7.8
2025-12-31T14:57:45.191577Z,3014.360,118,149,workout,7.8
2025-12-31T14:57:46.031577Z,3015.200,126,151,workout,7.8
2025-12-31T14:57:46.911577Z,3016.080,121,147,workout,7.8
2025-12-31T14:57:47.751577Z,3016.920,114,147,workout,7.8
2025-12-31T14:57:48.711577Z,3017.880,118,149,workout,7.8
2025-12-31T14:57:49.511577Z,3018.680,114,148,workout,7.8
2025-12-31T14:57:50.431577Z,3019.600,126,148,workout,7.8
2025-12-31T14:57:51.271577Z,3020.440,124,151,workout,7.8
2025-12-31T14:57:52.191577Z,3021.360,109,151,workout,7.8
2025-12-31T14:57:53.031577Z,3022.200,116,149,workout,7.8
2025-12-31T14:57:53.911577Z,3023.080,127,148,workout,7.8
2025-12-31T14:57:54.751577Z,3023.920,147,148,workout,7.8
2025-12-31T14:57:55.711577Z,3024.880,216,149,workout,7.8
2025-12-31T14:57:57.151577Z,3026.320,151,149,workout,7.8
2025-12-31T14:57:58.111577Z,3027.280,65,150,workout,7.8
2025-12-31T14:57:58.991577Z,3028.160,98,149,workout,7.8
2025-12-31T14:57:59.831577Z,3029.000,129,149,workout,7.8
2025-12-31T14:58:00.631577Z,3029.800,134,149,workout,7.8
2025-12-31T14:58:01.431577Z,3030.600,120,149,workout,7.8
2025-12-31T14:58:02.231577Z,3031.400,152,148,workout,7.8
2025-12-31T14:58:03.031577Z,3032.200,135,150,workout,7.8
2025-12-31T14:58:03.951577Z,3033.120,115,146,workout,7.8
2025-12-31T14:58:04.831577Z,3034.000,102,146,workout,7.8
2025-12-31T14:58:05.711577Z,3034.880,114,149,workout,7.8
2025-12-31T14:58:06.551577Z,3035.720,139,148,workout,7.8
2025-12-31T14:58:07.311577Z,3036.480,127,147,workout,7.8
2025-12-31T14:58:08.151577Z,3037.320,130,148,workout,7.8
2025-12-31T14:58:08.951577Z,3038.120,139,147,workout,7.8
2025-12-31T14:58:09.871577Z,3039.040,73,145,workout,7.8
2025-12-31T14:58:10.831577Z,3040.000,119,144,workout,7.8
2025-12-31T14:58:11.711577Z,3040.880,93,144,workout,7.8
2025-12-31T14:58:12.631577Z,3041.800,127,144,workout,7.8
2025-12-31T14:58:13.431577Z,3042.600,134,147,workout,7.8
2025-12-31T14:58:14.391577Z,3043.560,122,146,workout,7.8
2025-12-31T14:58:15.231577Z,3044.400,98,145,workout,7.8
2025-12-31T14:58:16.151577Z,3045.320,113,147,workout,7.8
2025-12-31T14:58:16.951577Z,3046.120,124,147,workout,7.8
2025-12-31T14:58:17.871577Z,3047.040,124,149,workout,7.8
2025-12-31T14:58:18.631577Z,3047.800,138,149,workout,7.8
2025-12-31T14:58:19.431577Z,3048.600,139,149,workout,7.8
2025-12-31T14:58:20.431577Z,3049.600,88,152,workout,7.8
2025-12-31T14:58:21.391577Z,3050.560,85,150,workout,7.8
2025-12-31T14:58:22.351577Z,3051.520,104,150,workout,7.8
2025-12-31T14:58:23.231577Z,3052.400,110,154,workout,7.8
2025-12-31T14:58:24.111577Z,3053.280,121,155,workout,7.8
2025-12-31T14:58:24.911577Z,3054.080,119,152,workout,7.8
2025-12-31T14:58:25.791577Z,3054.960,100,152,workout,7.8
2025-12-31T14:58:26.551577Z,3055.720,154,155,workout,7.8
2025-12-31T14:58:27.391577Z,3056.560,138,155,workout,7.8
2025-12-31T14:58:28.311577Z,3057.480,110,154,workout,7.8
2025-12-31T14:58:29.151577Z,3058.320,119,154,workout,7.8
2025-12-31T14:58:29.911577Z,3059.080,219,154,workout,7.8
2025-12-31T14:58:30.711577Z,3059.880,208,154,workout,7.8
2025-12-31T14:58:31.831577Z,3061.000,109,154,workout,7.8
2025-12-31T14:58:32.751577Z,3061.920,80,152,workout,7.8
2025-12-31T14:58:33.751577Z,3062.920,117,152,workout,7.8
2025-12-31T14:58:34.671577Z,3063.840,132,152,workout,7.8
2025-12-31T14:58:35.631577Z,3064.800,132,149,workout,7.8
2025-12-31T14:58:36.751577Z,3065.920,75,149,workout,7.8
2025-12-31T14:58:37.831577Z,3067.000,128,153,workout,7.8
2025-12-31T14:58:38.951577Z,3068.120,99,153,workout,7.8
2025-12-31T14:58:40.031577Z,3069.200,208,153,workout,7.8
2025-12-31T14:58:42.191577Z,3071.360,125,151,workout,7.8
2025-12-31T14:58:43.271577Z,3072.440,61,152,workout,7.8
2025-12-31T14:58:44.351577Z,3073.520,65,150,workout,7.8
2025-12-31T14:58:45.391577Z,3074.560,118,148,workout,7.8
2025-12-31T14:58:46.471577Z,3075.640,140,149,workout,7.8
2025-12-31T14:58:47.591577Z,3076.760,86,147,workout,7.8
2025-12-31T14:58:48.911577Z,3078.080,87,148,workout,7.8
2025-12-31T14:58:50.151577Z,3079.320,91,147,workout,7.8
2025-12-31T14:58:51.351577Z,3080.520,86,146,workout,7.8
2025-12-31T14:58:52.511577Z,3081.680,112,146,workout,7.8
2025-12-31T14:58:53.671577Z,3082.840,91,146,workout,7.8
2025-12-31T14:58:55.911577Z,3085.080,51,146,workout,7.8
2025-12-31T14:58:57.191577Z,3086.360,103,146,workout,7.8
2025-12-31T14:58:58.471577Z,3087.640,75,146,workout,7.8
2025-12-31T14:58:59.551577Z,3088.720,118,145,workout,7.8
2025-12-31T14:59:00.831577Z,3090.000,76,146,workout,7.8
2025-12-31T14:59:02.071577Z,3091.240,78,143,workout,7.8
2025-12-31T14:59:03.351577Z,3092.520,86,144,workout,7.8
2025-12-31T14:59:04.631577Z,3093.800,83,143,workout,7.8
2025-12-31T14:59:05.871577Z,3095.040,82,142,workout,7.8
2025-12-31T14:59:07.111577Z,3096.280,85,142,workout,7.8
2025-12-31T14:59:08.351577Z,3097.520,74,142,workout,7.8
2025-12-31T14:59:09.591577Z,3098.760,64,139,workout,7.8
2025-12-31T14:59:10.871577Z,3100.040,74,138,workout,7.8
2025-12-31T14:59:12.151577Z,3101.320,86,136,workout,7.8
2025-12-31T14:59:13.551577Z,3102.720,71,136,workout,7.8
2025-12-31T14:59:14.911577Z,3104.080,133,134,workout,7.8
2025-12-31T14:59:17.511577Z,3106.680,105,133,workout,7.8
2025-12-31T14:59:19.031577Z,3108.200,28,130,workout,7.8
2025-12-31T14:59:20.111577Z,3109.280,36,131,workout,7.8
2025-12-31T14:59:21.311577Z,3110.480,36,130,workout,7.8
2025-12-31T14:59:22.391577Z,3111.560,82,130,workout,7.8
2025-12-31T14:59:23.831577Z,3113.000,49,129,workout,7.8
2025-12-31T14:59:25.191577Z,3114.360,77,129,workout,7.8
2025-12-31T14:59:26.831577Z,3116.000,67,129,workout,7.8
2025-12-31T14:59:28.391577Z,3117.560,122,126,workout,7.8
2025-12-31T14:59:30.431577Z,3119.600,35,125,workout,7.8
2025-12-31T14:59:31.871577Z,3121.040,45,124,workout,7.8
2025-12-31T14:59:32.751577Z,3121.920,88,124,workout,7.8
2025-12-31T14:59:33.991577Z,3123.160,81,124,workout,7.8
2025-12-31T14:59:35.191577Z,3124.360,95,123,workout,7.8
2025-12-31T14:59:37.071577Z,3126.240,48,125,workout,7.8
2025-12-31T14:59:38.991577Z,3128.160,52,123,workout,7.8
2025-12-31T14:59:40.751577Z,3129.920,41,124,workout,7.8
2025-12-31T14:59:41.951577Z,3131.120,44,123,workout,7.8
2025-12-31T14:59:43.791577Z,3132.960,65,124,workout,7.8
2025-12-31T14:59:45.351577Z,3134.520,54,125,workout,7.8
2025-12-31T14:59:46.511577Z,3135.680,77,125,workout,7.8
2025-12-31T14:59:48.151577Z,3137.320,54,127,workout,7.8
2025-12-31T14:59:49.311577Z,3138.480,97,125,workout,7.8
2025-12-31T14:59:50.911577Z,3140.080,60,126,workout,7.8
2025-12-31T14:59:51.991577Z,3141.160,79,128,workout,7.8
2025-12-31T14:59:52.951577Z,3142.120,76,126,workout,7.8
2025-12-31T14:59:54.031577Z,3143.200,71,124,workout,7.8
2025-12-31T14:59:54.831577Z,3144.000,87,124,workout,7.8
2025-12-31T14:59:55.791577Z,3144.960,77,125,workout,7.8
2025-12-31T14:59:56.791577Z,3145.960,66,123,workout,7.8
2025-12-31T14:59:57.791577Z,3146.960,91,123,workout,7.8
2025-12-31T14:59:58.711577Z,3147.880,66,122,workout,7.8
2025-12-31T14:59:59.671577Z,3148.840,81,123,workout,7.8
2025-12-31T15:00:00.551577Z,3149.720,42,124,workout,7.8
2025-12-31T15:00:01.631577Z,3150.800,79,125,workout,7.8
2025-12-31T15:00:02.631577Z,3151.800,82,126,workout,7.8
2025-12-31T15:00:03.711577Z,3152.880,76,127,workout,7.8
2025-12-31T15:00:04.711577Z,3153.880,121,128,workout,7.8
2025-12-31T15:00:05.791577Z,3154.960,101,130,workout,7.8
2025-12-31T15:00:06.631577Z,3155.800,83,130,workout,7.8
2025-12-31T15:00:07.591577Z,3156.760,85,130,workout,7.8
2025-12-31T15:00:08.591577Z,3157.760,82,133,workout,7.8
2025-12-31T15:00:09.391577Z,3158.560,100,129,workout,7.8
2025-12-31T15:00:10.231577Z,3159.400,104,133,workout,7.8
2025-12-31T15:00:10.831577Z,3160.000,109,133,workout,7.8
2025-12-31T15:00:11.711577Z,3160.880,125,133,workout,7.8
2025-12-31T15:00:12.511577Z,3161.680,103,132,workout,7.8
2025-12-31T15:00:13.471577Z,3162.640,52,131,workout,7.8
2025-12-31T15:00:14.551577Z,3163.720,121,131,workout,7.8
2025-12-31T15:00:16.271577Z,3165.440,105,127,workout,7.8
2025-12-31T15:00:17.631577Z,3166.800,66,130,workout,7.8
2025-12-31T15:00:18.751577Z,3167.920,112,126,workout,7.8
2025-12-31T15:00:19.791577Z,3168.960,91,128,workout,7.8
2025-12-31T15:00:20.791577Z,3169.960,97,131,workout,7.8
2025-12-31T15:00:21.871577Z,3171.040,122,130,workout,7.8
2025-12-31T15:00:23.031577Z,3172.200,90,130,workout,7.8
2025-12-31T15:00:24.031577Z,3173.200,82,128,workout,7.8
2025-12-31T15:00:24.871577Z,3174.040,135,127,workout,7.8
2025-12-31T15:00:25.791577Z,3174.960,163,129,workout,7.8
2025-12-31T15:00:27.431577Z,3176.600,68,132,workout,7.8
2025-12-31T15:00:28.311577Z,3177.480,77,132,workout,7.8
2025-12-31T15:00:29.071577Z,3178.240,143,134,workout,7.8
2025-12-31T15:00:29.991577Z,3179.160,67,135,workout,7.8
2025-12-31T15:00:30.991577Z,3180.160,97,138,workout,7.8
2025-12-31T15:00:31.871577Z,3181.040,111,137,workout,7.8
2025-12-31T15:00:32.751577Z,3181.920,39,137,workout,7.8
2025-12-31T15:00:33.791577Z,3182.960,110,138,workout,7.8
2025-12-31T15:00:34.871577Z,3184.040,141,139,workout,7.8
2025-12-31T15:00:36.031577Z,3185.200,104,139,workout,7.8
2025-12-31T15:00:37.111577Z,3186.280,115,141,workout,7.8
2025-12-31T15:00:38.111577Z,3187.280,100,143,workout,7.8
2025-12-31T15:00:39.071577Z,3188.240,126,143,workout,7.8
2025-12-31T15:00:40.151577Z,3189.320,113,144,workout,7.8
2025-12-31T15:00:40.951577Z,3190.120,115,143,workout,7.8
2025-12-31T15:00:41.911577Z,3191.080,110,145,workout,7.8
2025-12-31T15:00:42.791577Z,3191.960,114,145,workout,7.8
2025-12-31T15:00:43.671577Z,3192.840,98,140,workout,7.8
2025-12-31T15:00:44.511577Z,3193.680,133,142,workout,7.8
2025-12-31T15:00:45.311577Z,3194.480,104,143,workout,7.8
2025-12-31T15:00:46.231577Z,3195.400,99,146,workout,7.8
2025-12-31T15:00:47.151577Z,3196.320,102,146,workout,7.8
2025-12-31T15:00:48.031577Z,3197.200,111,144,workout,7.8
2025-12-31T15:00:48.951577Z,3198.120,116,142,workout,7.8
2025-12-31T15:00:49.991577Z,3199.160,136,142,workout,7.8
2025-12-31T15:00:50.831577Z,3200.000,121,142,workout,7.8
2025-12-31T15:00:51.751577Z,3200.920,119,142,workout,7.8
2025-12-31T15:00:52.591577Z,3201.760,120,143,workout,7.8
2025-12-31T15:00:53.511577Z,3202.680,122,144,workout,7.8
2025-12-31T15:00:54.351577Z,3203.520,157,145,workout,7.8
2025-12-31T15:00:55.271577Z,3204.440,104,142,workout,7.8
2025-12-31T15:00:56.311577Z,3205.480,123,141,workout,7.8
2025-12-31T15:00:57.191577Z,3206.360,107,142,workout,7.8
2025-12-31T15:00:58.071577Z,3207.240,103,139,workout,7.8
2025-12-31T15:00:58.951577Z,3208.120,101,142,workout,7.8
2025-12-31T15:00:59.831577Z,3209.000,104,140,workout,7.8
2025-12-31T15:01:00.671577Z,3209.840,96,140,workout,7.8
2025-12-31T15:01:01.511577Z,3210.680,97,140,workout,7.8
2025-12-31T15:01:02.431577Z,3211.600,95,140,workout,7.8
2025-12-31T15:01:03.351577Z,3212.520,98,139,workout,7.8
2025-12-31T15:01:04.191577Z,3213.360,96,138,workout,7.8
2025-12-31T15:01:05.111577Z,3214.280,104,139,workout,7.8
2025-12-31T15:01:05.911577Z,3215.080,153,140,workout,7.8
2025-12-31T15:01:06.871577Z,3216.040,124,139,workout,7.8
2025-12-31T15:01:07.751577Z,3216.920,122,139,workout,7.8
2025-12-31T15:01:08.631577Z,3217.800,46,140,workout,7.8
2025-12-31T15:01:09.631577Z,3218.800,117,143,workout,7.8
2025-12-31T15:01:10.431577Z,3219.600,127,143,workout,7.8
2025-12-31T15:01:11.271577Z,3220.440,135,144,workout,7.8
2025-12-31T15:01:12.111577Z,3221.280,141,145,workout,7.8
2025-12-31T15:01:13.111577Z,3222.280,122,147,workout,7.8
2025-12-31T15:01:13.991577Z,3223.160,106,147,workout,7.8
2025-12-31T15:01:14.911577Z,3224.080,129,148,workout,7.8
2025-12-31T15:01:15.711577Z,3224.880,106,148,workout,7.8
2025-12-31T15:01:16.671577Z,3225.840,98,146,workout,7.8
2025-12-31T15:01:17.471577Z,3226.640,113,145,workout,7.8
2025-12-31T15:01:18.191577Z,3227.360,161,146,workout,7.8
2025-12-31T15:01:19.071577Z,3228.240,106,147,workout,7.8
2025-12-31T15:01:19.951577Z,3229.120,118,146,workout,7.8
2025-12-31T15:01:20.831577Z,3230.000,136,148,workout,7.8
2025-12-31T15:01:21.671577Z,3230.840,143,148,workout,7.8
2025-12-31T15:01:22.551577Z,3231.720,143,147,workout,7.8
2025-12-31T15:01:23.591577Z,3232.760,127,146,workout,7.8
2025-12-31T15:01:24.431577Z,3233.600,107,145,workout,7.8
2025-12-31T15:01:25.351577Z,3234.520,114,147,workout,7.8
2025-12-31T15:01:26.191577Z,3235.360,111,147,workout,7.8
2025-12-31T15:01:27.111577Z,3236.280,103,146,workout,7.8
2025-12-31T15:01:27.991577Z,3237.160,207,149,workout,7.8
2025-12-31T15:01:28.831577Z,3238.000,140,146,workout,7.8
2025-12-31T15:01:30.031577Z,3239.200,105,144,workout,7.8
2025-12-31T15:01:30.951577Z,3240.120,122,146,workout,7.8
2025-12-31T15:01:32.031577Z,3241.200,100,148,workout,7.8
2025-12-31T15:01:32.911577Z,3242.080,119,149,workout,7.8
2025-12-31T15:01:33.711577Z,3242.880,109,149,workout,7.8
2025-12-31T15:01:34.631577Z,3243.800,94,148,workout,7.8
2025-12-31T15:01:35.351577Z,3244.520,133,146,workout,7.8
2025-12-31T15:01:36.191577Z,3245.360,115,149,workout,7.8
2025-12-31T15:01:37.031577Z,3246.200,128,149,workout,7.8
2025-12-31T15:01:37.951577Z,3247.120,60,148,workout,7.8
2025-12-31T15:01:38.951577Z,3248.120,121,149,workout,7.8
2025-12-31T15:01:39.751577Z,3248.920,132,149,workout,7.8
2025-12-31T15:01:40.591577Z,3249.760,124,152,workout,7.8
2025-12-31T15:01:41.431577Z,3250.600,116,153,workout,7.8
2025-12-31T15:01:42.271577Z,3251.440,131,155,workout,7.8
2025-12-31T15:01:43.151577Z,3252.320,116,155,workout,7.8
2025-12-31T15:01:43.991577Z,3253.160,109,154,workout,7.8
2025-12-31T15:01:44.911577Z,3254.080,146,151,workout,7.8
2025-12-31T15:01:45.671577Z,3254.840,130,151,workout,7.8
2025-12-31T15:01:46.631577Z,3255.800,116,152,workout,7.8
2025-12-31T15:01:47.471577Z,3256.640,134,150,workout,7.8
2025-12-31T15:01:48.391577Z,3257.560,98,147,workout,7.8
2025-12-31T15:01:49.391577Z,3258.560,155,149,workout,7.8
2025-12-31T15:01:50.231577Z,3259.400,78,149,workout,7.8
2025-12-31T15:01:51.191577Z,3260.360,104,146,workout,7.8
2025-12-31T15:01:52.031577Z,3261.200,123,150,workout,7.8
2025-12-31T15:01:52.871577Z,3262.040,152,150,workout,7.8
2025-12-31T15:01:53.671577Z,3262.840,149,150,workout,7.8
2025-12-31T15:01:54.551577Z,3263.720,132,150,workout,7.8
2025-12-31T15:01:55.431577Z,3264.600,97,150,workout,7.8
2025-12-31T15:01:56.351577Z,3265.520,114,150,workout,7.8
2025-12-31T15:01:57.231577Z,3266.400,97,150,workout,7.8
2025-12-31T15:01:58.111577Z,3267.280,135,150,workout,7.8
2025-12-31T15:01:58.951577Z,3268.120,111,149,workout,7.8
2025-12-31T15:01:59.951577Z,3269.120,104,150,workout,7.8
2025-12-31T15:02:00.751577Z,3269.920,122,150,workout,7.8
2025-12-31T15:02:01.671577Z,3270.840,110,150,workout,7.8
2025-12-31T15:02:02.551577Z,3271.720,101,148,workout,7.8
2025-12-31T15:02:03.351577Z,3272.520,118,147,workout,7.8
2025-12-31T15:02:04.151577Z,3273.320,117,147,workout,7.8
2025-12-31T15:02:05.031577Z,3274.200,154,146,workout,7.8
2025-12-31T15:02:05.831577Z,3275.000,162,148,workout,7.8
2025-12-31T15:02:06.951577Z,3276.120,123,148,workout,7.8
2025-12-31T15:02:07.831577Z,3277.000,91,148,workout,7.8
2025-12-31T15:02:08.951577Z,3278.120,94,150,workout,7.8
2025-12-31T15:02:09.831577Z,3279.000,130,150,workout,7.8
2025-12-31T15:02:10.791577Z,3279.960,80,150,workout,7.8
2025-12-31T15:02:11.711577Z,3280.880,210,151,workout,7.8
2025-12-31T15:02:12.551577Z,3281.720,255,150,workout,7.8
2025-12-31T15:02:14.271577Z,3283.440,83,149,workout,7.8
2025-12-31T15:02:15.311577Z,3284.480,87,150,workout,7.8
2025-12-31T15:02:16.191577Z,3285.360,121,153,workout,7.8
2025-12-31T15:02:17.031577Z,3286.200,116,151,workout,7.8
2025-12-31T15:02:17.911577Z,3287.080,130,150,workout,7.8
2025-12-31T15:02:18.791577Z,3287.960,136,149,workout,7.8
2025-12-31T15:02:19.631577Z,3288.800,166,149,workout,7.8
2025-12-31T15:02:20.551577Z,3289.720,166,147,workout,7.8
2025-12-31T15:02:21.591577Z,3290.760,141,150,workout,7.8
2025-12-31T15:02:22.471577Z,3291.640,110,148,workout,7.8
2025-12-31T15:02:23.391577Z,3292.560,115,147,workout,7.8
2025-12-31T15:02:24.351577Z,3293.520,90,146,workout,7.8
2025-12-31T15:02:25.351577Z,3294.520,109,148,workout,7.8
2025-12-31T15:02:26.271577Z,3295.440,88,146,workout,7.8
2025-12-31T15:02:27.271577Z,3296.440,71,150,workout,7.8
2025-12-31T15:02:28.191577Z,3297.360,93,148,workout,7.8
2025-12-31T15:02:29.111577Z,3298.280,124,147,workout,7.8
2025-12-31T15:02:30.031577Z,3299.200,144,150,workout,7.8
2025-12-31T15:02:31.711577Z,3300.880,120,150,workout,7.8
2025-12-31T15:02:32.831577Z,3302.000,99,148,workout,7.8
2025-12-31T15:02:33.791577Z,3302.960,112,148,workout,7.8
2025-12-31T15:02:34.951577Z,3304.120,113,148,workout,7.8
2025-12-31T15:02:35.951577Z,3305.120,74,151,workout,7.8
2025-12-31T15:02:37.311577Z,3306.480,61,151,workout,7.8
2025-12-31T15:02:38.311577Z,3307.480,70,149,workout,7.8
2025-12-31T15:02:39.431577Z,3308.600,95,149,workout,7.8
2025-12-31T15:02:40.631577Z,3309.800,85,149,workout,7.8
2025-12-31T15:02:41.791577Z,3310.960,112,150,workout,7.8
2025-12-31T15:02:42.911577Z,3312.080,130,149,workout,7.8
2025-12-31T15:02:43.991577Z,3313.160,121,148,workout,7.8
2025-12-31T15:02:45.071577Z,3314.240,125,150,workout,7.8
2025-12-31T15:02:46.151577Z,3315.320,156,148,workout,7.8
2025-12-31T15:02:47.431577Z,3316.600,182,148,workout,7.8
2025-12-31T15:02:49.471577Z,3318.640,112,148,workout,7.8
2025-12-31T15:02:51.631577Z,3320.800,49,147,workout,7.8
2025-12-31T15:02:52.911577Z,3322.080,90,145,workout,7.8
